time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
282300,2023-10-24 11:27:06,48.3682385803352,14.5120744308166,0,0,1484.5327417308,1484.5327417308,0,0,0,0,20,5,0,1484.5327417308,0,0,0,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,0,86.18,1484.5327417308,0,6,P-GPS,"Das Fluggerät fliegt in einer Höhenlage-Zone (500m). Bitte vorsichtig Fliegen."
282400,2023-10-24 11:27:06,48.3682385788833,14.5120744325445,0,0,1484.5327417308,1484.5327417308,0,0,0.0006753117014,0.0006753117014,20,5,0,1484.5327417308,0,0,0.0006753117014,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,0,86.18,1484.5327417308,0,41,Motors_Started,
282500,2023-10-24 11:27:06,48.3682385750969,14.5120744386823,0,0,1484.5327417308,1484.5327417308,0,0,0.0026995243646,0.00270548565088,20,5,24.139,1484.5327417308,0,0,0.0026995243646,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282500,2023-10-24 11:27:06,48.3682385759964,14.5120744372123,0,0,1484.5327417308,1484.5327417308,0,0,0.00221565623888,0.00318988527268,20,5,24.139,1484.5327417308,0,0,0.0026995243646,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282600,2023-10-24 11:27:06,48.3682385720173,14.5120744415836,0,0,1484.5327417308,1484.5327417308,0,0,0.0040025591832,0.0049871392672,20,5,24.139,1484.5327417308,0,0,0.0040025591832,0,0,0,343.7, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282700,2023-10-24 11:27:06,48.3682385702313,14.5120744399073,0,0,1484.5327417308,1484.5327417308,0,0,0.0042947507936,0.005755085486,20,5,24.139,1484.5327417308,0,0,0.0042947507936,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282700,2023-10-24 11:27:06,48.3682385696744,14.5120744393786,0,0,1484.5327417308,1484.5327417308,0,0,0.0044085959416,0.0059952757824,20,5,24.139,1484.5327417308,0,0,0.0044085959416,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282800,2023-10-24 11:27:06,48.3682385671474,14.5120744390949,0,0,1484.5327417308,1484.5327417308,0,0,0.0052131891432,0.0069198493028,20,5,24.139,1484.5327417308,0,0,0.0052131891432,0,0,0,343.7, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282900,2023-10-24 11:27:06,48.3682385627657,14.5120744418543,0,0,1484.5327417308,1484.5327417308,0,0,0.0069461288312,0.0086527889908,20,5,24.139,1484.5327417308,0,0,0.0069461288312,0,0,0,343.7, 0.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
282900,2023-10-24 11:27:06,48.3682385623031,14.5120744421509,0,0,1484.5327417308,1484.5327417308,0,0,0.0071295605956,0.0088362207552,20,5,24.139,1484.5327417308,0,0,0.0071295605956,0,0,0,343.7, 0.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283000,2023-10-24 11:27:06,48.3682385584911,14.512074443247,0,0,1484.5327417308,1484.5327417308,0,0,0.0085203086716,0.0102521656824,20,5,24.139,1484.5327417308,0,0,0.0085203086716,0,0,0,343.8, 0.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283100,2023-10-24 11:27:06,48.3682385560454,14.5120744408873,0,0,1484.5327417308,1484.5327417308,0,0,0.0091921590868,0.0113120410444,20,5,24.139,1484.5327417308,0,0,0.0091921590868,0,0,0,343.7, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283100,2023-10-24 11:27:06,48.3682385557713,14.5120744406165,0,0,1484.5327417308,1484.5327417308,0,0,0.0092715882232,0.0114316932792,20,5,24.139,1484.5327417308,0,0,0.0092715882232,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,"Startpunkt aufgezeichnet. Höhe des Rückflugs: 70,0 m"
283200,2023-10-24 11:27:07,48.3682385541051,14.512074439701,0,0,1484.5327417308,1484.5327417308,0,0,0.0098093178992,0.0120788061608,20,5,24.139,1484.5327417308,0,0,0.0098093178992,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283300,2023-10-24 11:27:07,48.3682385541394,14.5120744413128,0,0,1484.5327417308,1484.5327417308,0,0,0.0098903546472,0.0124696854384,20,5,24.139,1484.5327417308,0,0,0.0098903546472,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283300,2023-10-24 11:27:07,48.368238554148,14.5120744417254,0,0,1484.5327417308,1484.5327417308,0,0,0.0099135173776,0.0125697510584,20,5,24.139,1484.5327417308,0,0,0.0099135173776,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283400,2023-10-24 11:27:07,48.3682385568763,14.5120744467414,0,0,1484.5327417308,1484.5327417308,0,0,0.0093890751036,0.014141076568,20,5,24.139,1484.5327417308,0,0,0.0099135173776,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283500,2023-10-24 11:27:07,48.3682385640892,14.5120744571472,0,0,1484.5327417308,1484.5327417308,0,0,0.0087100396488,0.0177861882332,20,5,24.139,1484.5327417308,0,0,0.0099135173776,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,2.135,86.18,1484.5327417308,0,41,Motors_Started,
283500,2023-10-24 11:27:07,48.3682385663464,14.5120744603966,0,0,1484.5327417308,1484.5327417308,0,0,0.0088007876832,0.0189257551988,20,5,24.104,1484.5327417308,0,0,0.0099135173776,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283600,2023-10-24 11:27:07,48.3682385743688,14.512074473304,0,0,1484.5327417308,1484.5327417308,0,0,0.0105258205468,0.0232100073044,20,5,24.104,1484.5327417308,0,0,0.0105258205468,0,0,0,343.8, 0.5, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283700,2023-10-24 11:27:07,48.3682385783564,14.5120744820465,0,0,1484.5327417308,1484.5327417308,0,0,0.0124382877996,0.0257804142108,20,5,24.104,1484.5327417308,0,0,0.0124382877996,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283700,2023-10-24 11:27:07,48.3682385796885,14.5120744849607,0,0,1484.5327417308,1484.5327417308,0,0,0.0131257878216,0.026637796128,20,5,24.104,1484.5327417308,0,0,0.0131257878216,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283800,2023-10-24 11:27:07,48.3682385832649,14.5120744917561,0,0,1484.5327417308,1484.5327417308,0,0,0.014809383676,0.0287391413396,20,5,24.104,1484.5327417308,0,0,0.014809383676,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283900,2023-10-24 11:27:07,48.3682385840787,14.5120744917174,0,0,1484.5327417308,1484.5327417308,0,0,0.0148244427316,0.0290362214016,20,5,24.104,1484.5327417308,0,0,0.0148244427316,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.355,86.18,1484.5327417308,0,41,Motors_Started,
283900,2023-10-24 11:27:07,48.3682385843314,14.5120744916916,0,0,1484.5327417308,1484.5327417308,0,0,0.0148270017868,0.029128609856,20,5,24.126,1484.5327417308,0,0,0.0148270017868,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284000,2023-10-24 11:27:07,48.3682385842929,14.5120744924911,0,0,1484.5327417308,1484.5327417308,0,0,0.0150184716092,0.0293229012008,20,5,24.126,1484.5327417308,0,0,0.0150184716092,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284100,2023-10-24 11:27:07,48.3682385824982,14.5120744949539,0,0,1484.5327417308,1484.5327417308,0,0,0.0155658797632,0.0302089576596,20,5,24.126,1484.5327417308,0,0,0.0155658797632,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284100,2023-10-24 11:27:07,48.3682385820999,14.5120744954955,0,0,1484.5327417308,1484.5327417308,0,0,0.0156903548328,0.0304047909992,20,5,24.126,1484.5327417308,0,0,0.0156903548328,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284200,2023-10-24 11:27:08,48.3682385803053,14.5120744976489,0,0,1484.5327417308,1484.5327417308,0,0,0.0161990818832,0.0312421597924,20,5,24.126,1484.5327417308,0,0,0.0161990818832,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284300,2023-10-24 11:27:08,48.3682385786477,14.5120744998796,0,0,1484.5327417308,1484.5327417308,0,0,0.0167510832132,0.0320533802908,20,5,24.126,1484.5327417308,0,0,0.0167510832132,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284300,2023-10-24 11:27:08,48.3682385781637,14.5120745005372,0,-0.03280839999997,1484.5655501308,1484.5327417308,0,0,0.0169177498852,0.0322912739992,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284400,2023-10-24 11:27:08,48.3682385784464,14.5120744930455,0,0,1484.5327417308,1484.5327417308,0,0,0.0150990490396,0.034109909228,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,41,Motors_Started,
284500,2023-10-24 11:27:08,48.3682385808578,14.5120744781653,0,0,1484.5327417308,1484.5327417308,0,0,0.0114781499736,0.037822507772,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284500,2023-10-24 11:27:08,48.3682385813375,14.5120744751866,0,0,1484.5327417308,1484.5327417308,0,0,0.0107607943076,0.038565289948,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284600,2023-10-24 11:27:08,48.3682385848626,14.5120744550841,0,0,1484.5327417308,1484.5327417308,0,0,0.006109580248,0.043604988272,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284700,2023-10-24 11:27:08,48.3682385881777,14.5120744385791,0,0,1484.5327417308,1484.5327417308,0,0,0.0034245079836,0.047784122264,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284700,2023-10-24 11:27:08,48.3682385892143,14.5120744334213,0,0,1484.5327417308,1484.5327417308,0,0,0.0033004594232,0.049090224668,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284800,2023-10-24 11:27:08,48.3682385930091,14.5120744148146,0,0,1484.5327417308,1484.5327417308,0,0,0.0060354004556,0.053808072588,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284900,2023-10-24 11:27:08,48.3682385957075,14.5120744020361,0,0,1484.5327417308,1484.5327417308,0,0,0.0089509845384,0.057058072692,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
284900,2023-10-24 11:27:08,48.3682385963843,14.5120743988383,0,0,1484.5327417308,1484.5327417308,0,0,0.0097141735392,0.057871721012,20,5,24.126,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.269,85.64,1484.5327417308,0,11,AutoTakeoff,
285000,2023-10-24 11:27:08,48.3682385995667,14.5120743871301,0,0,1484.5327417308,1484.5327417308,0,0,0.0127026906952,0.060937665992,20,5,24.124,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285100,2023-10-24 11:27:08,48.3682386018924,14.5120743828878,0,0,1484.5327417308,1484.5327417308,0,0,0.0140292327324,0.062270999368,20,5,24.124,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285100,2023-10-24 11:27:09,48.3682386024749,14.5120743818304,0,0,1484.5327417308,1484.5327417308,0,0,0.0143606631892,0.062604004628,20,5,24.124,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285200,2023-10-24 11:27:09,48.3682386075976,14.5120743793031,0,0,1484.5327417308,1484.5327417308,0,0,0.0159636488048,0.064570868208,20,5,24.124,1484.5327417308,0,0,0.0169177498852,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285300,2023-10-24 11:27:09,48.3682386134698,14.5120743795739,0,0,1484.5327417308,1484.5327417308,0,0,0.0173324808696,0.06671424098,20,5,24.124,1484.5327417308,0,0,0.0173324808696,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285300,2023-10-24 11:27:09,48.3682386150375,14.5120743796384,0,0,1484.5327417308,1484.5327417308,0,0,0.0177251974176,0.067286419476,20,5,24.124,1484.5327417308,0,0,0.0177251974176,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285400,2023-10-24 11:27:09,48.3682386199888,14.5120743749061,0,0,1484.5327417308,1484.5327417308,0,0,0.0198232945976,0.069426183324,20,5,24.124,1484.5327417308,0,0,0.0198232945976,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285500,2023-10-24 11:27:09,48.3682386209439,14.5120743616505,0,0,1484.5327417308,1484.5327417308,0,0,0.0223734915296,0.072658138808,20,5,24.124,1484.5327417308,0,0,0.0223734915296,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285500,2023-10-24 11:27:09,48.3682386210467,14.5120743601805,0,0,1484.5327417308,1484.5327417308,0,0,0.0226662736912,0.073016406536,20,5,24.124,1484.5327417308,0,0,0.0226662736912,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285600,2023-10-24 11:27:09,48.3682386229056,14.5120743498907,0,0,1484.5327417308,1484.5327417308,0,0,0.0250198170736,0.075601052288,20,5,24.124,1484.5327417308,0,0,0.0250198170736,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285700,2023-10-24 11:27:09,48.3682386258182,14.5120743476084,0,0,1484.5327417308,1484.5327417308,0,0,0.026117782988,0.076798886972,20,5,24.124,1484.5327417308,0,0,0.026117782988,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285700,2023-10-24 11:27:09,48.3682386265463,14.512074347041,0,0,1484.5327417308,1484.5327417308,0,0,0.0263930126556,0.07709809958,20,5,24.124,1484.5327417308,0,0,0.0263930126556,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285800,2023-10-24 11:27:09,48.3682386281525,14.5120743417543,0,0,1484.5327417308,1484.5327417308,0,0,0.0277557095496,0.07850722036,20,5,24.124,1484.5327417308,0,0,0.0277557095496,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285900,2023-10-24 11:27:09,48.3682386268547,14.5120743343657,0,0,1484.5327417308,1484.5327417308,0,0,0.028889600662,0.080359582624,20,5,24.124,1484.5327417308,0,0,0.028889600662,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
285900,2023-10-24 11:27:09,48.3682386264478,14.5120743320576,0,0,1484.5327417308,1484.5327417308,0,0,0.02925853112,0.0809383228,20,5,24.124,1484.5327417308,0,0,0.02925853112,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.731,85.64,1484.5327417308,0,11,AutoTakeoff,
286000,2023-10-24 11:27:09,48.3682386279683,14.5120743237149,0,0,1484.5327417308,1484.5327417308,0,0,0.031239994438,0.083035435728,20,5,24.13,1484.5327417308,0,0,0.031239994438,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286100,2023-10-24 11:27:09,48.3682386331381,14.512074316739,0,0,1484.5327417308,1484.5327417308,0,0,0.033700132312,0.085568572292,20,5,24.13,1484.5327417308,0,0,0.033700132312,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286100,2023-10-24 11:27:10,48.3682386348642,14.5120743144051,0,0,1484.5327417308,1484.5327417308,0,0,0.034524935488,0.086415029012,20,5,24.13,1484.5327417308,0,0,0.034524935488,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286200,2023-10-24 11:27:10,48.3682386410791,14.512074308667,0,0,1484.5327417308,1484.5327417308,0,0,0.0369832689,0.089075134084,20,5,24.13,1484.5327417308,0,0,0.0369832689,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286300,2023-10-24 11:27:10,48.3682386461761,14.5120743078804,0,0,1484.5327417308,1484.5327417308,0,0,0.038274935608,0.090944556716,20,5,24.13,1484.5327417308,0,0,0.038274935608,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286300,2023-10-24 11:27:10,48.3682386473068,14.5120743076999,0,0,1484.5327417308,1484.5327417308,0,0,0.038568898872,0.091359254892,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286400,2023-10-24 11:27:10,48.3682386492985,14.5120743196789,0,0,1484.5327417308,1484.5327417308,0,0,0.036861221652,0.094352365224,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.5, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286500,2023-10-24 11:27:10,48.3682386473411,14.5120743440624,0,0,1484.5327417308,1484.5327417308,0,0,0.032246392108,0.100305449404,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286500,2023-10-24 11:27:10,48.3682386468528,14.5120743501615,0,0,1484.5327417308,1484.5327417308,0,0,0.0311635180576,0.10179462268,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.4, -4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286600,2023-10-24 11:27:10,48.368238645101,14.5120743759763,0,0,1484.5327417308,1484.5327417308,0,0,0.027111877508,0.108084321044,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.4, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286700,2023-10-24 11:27:10,48.3682386445271,14.5120743997409,0,0,1484.5327417308,1484.5327417308,0,0,0.0246017724408,0.113848100756,20,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.3, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286700,2023-10-24 11:27:10,48.3682386444071,14.512074404744,0,0,1484.5327417308,1484.5327417308,0,0,0.0242157488064,0.115061683472,21,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.3, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286800,2023-10-24 11:27:10,48.3682386436747,14.51207442259,0,0,1484.5327417308,1484.5327417308,0,0,0.0231952435244,0.119395345028,21,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.8, 0.2, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286900,2023-10-24 11:27:10,48.3682386431308,14.5120744301461,0,0,1484.5327417308,1484.5327417308,0,0,0.0229114836728,0.121237536688,21,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.9, 0.3, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
286900,2023-10-24 11:27:10,48.3682386430622,14.5120744310874,0,0,1484.5327417308,1484.5327417308,0,0,0.022885991546,0.121467195488,21,5,24.13,1484.5327417308,0,0,0.038568898872,0,0,0,343.9, 0.2, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,1.698,85.64,1484.5327417308,0,11,AutoTakeoff,
287000,2023-10-24 11:27:10,48.3682386427538,14.5120744419446,0,0,1484.5327417308,1484.5327417308,0,0,0.0229325466656,0.124101381924,21,5,23.924,1484.5327417308,0,0,0.038568898872,0,0,-0.223694,343.8, -0.6, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.568,85.64,1484.5327417308,0,11,AutoTakeoff,
287100,2023-10-24 11:27:10,48.3682386484119,14.5120744355876,0,0,1484.5327417308,1484.5327417308,0,0,0.0248646333416,0.126677169408,21,5,23.924,1484.5327417308,0,0,0.038568898872,0,0,-0.447388,343.4, -2, 0.1,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,84,,,,,,,7.568,85.64,1484.5327417308,0,11,AutoTakeoff,
